status,cert_num,url,company_num,name,address,location,valid_from,valid_to,scope,body,notes
expired,DEKRA-710716013/2,,493/7999/DD/16,Spółdzielnia Producentów Zbóż i Rzepaku FARMER,"37-543 Laszki, Wietlin Trzeci 41B","jedna lokalizacja, adres j.w.",2018-07-08,2019-07-07,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",DEKRA Certification Sp. z o. o.,
expired,DEKRA-710615033/4,,274/7999/DD/15,AGRO DUDEK Sp. z o.o. Sp. K.,"67-300 Szprotawa, ul. Niepodległości 11","jedna lokalizacja, adres j.w.",2018-07-08,2019-07-07,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",DEKRA Certification Sp. z o. o.,
expired,KZR INiG CU - 847648/2,,521/7999/DD/16,Przedsiębiorstwo Handlowo-Usługowe LECH Sp. z o.o.,"66-200 Świebodzin, ul. Poznańska 33","Elewator Rzeczyca, 66-200 Świebodzin",2018-07-08,2019-07-07,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",Control Union Poland Sp. z o. o.,
expired,KZR INiG CU - 847192/2,,529/7999/DD/16,Przedsiębiorstwo Handlowo Usługowe AGROIMPEX Sp. z o.o.,"66-520 Dobiegniew, Słonów 89","jedna lokalizacja, adres j.w.",2018-07-08,2019-07-07,"First collection  point, storage, incl. a group audit of farmers.",Control Union Poland Sp. z o. o.,
expired,KZR INiG CU - 847674/2,,530/7999/DD/16,Centrum Handlowo-Usługowe BUGAJ Tomasz Bugaj,"09-230 Bielsk, Zągoty 22","09-230 Bielsk, Umienino-Łubki 18",2018-07-07,2019-07-06,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",Control Union Poland Sp. z o. o.,
expired,BVC/KZR/031/18,,779/7999/DD/18,AGROMAX DAWID PAWLUK,59-600 Lwówek Śląski ul. Dębowa 4,"jedna lokalizacja, adres j.w.",2018-07-06,2019-07-05,,Bureau Veritas Polska Sp. z o. o.,
expired,004796300029,,817/7999/DD/15,Gospodarstwo Rolne Wojciech Krasecki,"59-430 Wądroże Wielkie, Wadroże Wielkie 193","jedna lokalizacja, adres j.w.",2018-07-05,2019-07-04,,,
expired,SGS/KZR/0268,,803/7999/DD/18,PRO-AGRO Jan Rząd,23-100 Bychawa,23-110 Krzczonów ul. Spółdzielcza 8,2018-07-04,2019-07-03,,SGS Polska Sp. z o. o.,
expired,004796313261,,512/7999/DD/16,PETRAX TRADE S.A.,"02-647 Warszawa, ul. Tagore 3/9","43-100 Tychy, ul. Przemysłowa 64; 42-660 Kalety, ul. Grzybowa 24; 21-540 Trzebinia, ul. Fabryczna 22; 05-205 Klembów, ul. Rasztów; 95-040 Koluszki, ul. Naftowa 1; 51-501 Wrocław, ul. Monopolowa 4; 02-707 Warszawa, ul. Puławska 111A/119.",2018-07-04,2019-07-03,,,
expired,SGS/KZR/0269,,804/7999/DD/18,Bio-Żuławy Sp.z o.o.,"82-100 Nowy Dwór Gdański, ul. Podmiejska 3","jedna lokalizacja , adres j.w.",2018-07-04,2019-07-03,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",SGS Polska Sp. z o. o.,
expired,DEKRA-710718004,,802/7999/DD/18,P.H.U. Marcin Waszczuk,"08-320 Sterdyń, Stary Ratyniec 11","08-320 Sterdyń,Stary Ratyniec 46",2018-07-04,2019-07-03,"First collection  point, storage, incl. a group audit of farmers.",DEKRA Certification Sp. z o. o.,
expired,DEKRA-710716012/2,,492/7999/DD/16,Spółdzielnia Rolników SAN,"36-004 Łąka, Łaka 598","37-100 Łańcut, Głuchów 484A",2018-07-04,2019-07-03,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/0214,,642/7999/DD/17,Grupa Producentów Rolnych KALINKA Sp. z o. o.,"21-205 Jabłoń, Kalinka 31","jedna lokalizacja, adres j.w.",2018-07-03,2019-07-02,,SGS Polska Sp. z o. o.,
expired,DEKRA-710717004/1,,638/7999/DD/17,GRUPA PRODUCENTÓW ZIARNA ZBÓŻ I NASION ROŚLIN OLEISTYCH WOJZBOŻE SP. Z O. O.,"11-034 Stawiguda, Gągławki 3a","11-040 Dobre Miasto, Urbanowo 13",2018-07-03,2019-07-02,"First collection  point, storage, incl. a group audit of farmers.",DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/0086,,183/7999/DD/15,Agrochem Puławy Sp. z o.o. Oddział Człuchów,"24-110 Puławy, Aleja Tysiąclecia Państwa Polskiego 13","77-300 Człuchów, ul. Mickiewicza 5; 82-335 Gronowo Elbląskie, ul. Kolejowa 7",2018-07-03,2019-07-02,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage.",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0254,,652/7999/DD/17,Elewator Zimno Jarosław Sapiło,"22-650 Łaszczów, Zimno 83","jedna lokalizacja, adres j.w.",2018-07-03,2019-07-02,,SGS Polska Sp. z o. o.,
expired,KZR INiG CU - 847146/2,,503/7999/DD/16,Firma Produkcyjno Handlowo Usługowa ZŁOTY KŁOS Józef Jurkiewicz,"48-100 Głubczyce, ul. Krnowska 2/3","48-100 Głubczyce, ul. Rożnowska 3",2018-07-01,2019-06-30,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",Control Union Poland Sp. z o. o.,
expired,SGS/KZR/0082,,154/7999/DD/15,TDAGRO Sp. z o.o.,"87-400 Golub-Dobrzyń, Białkowo 52A","jedna lokalizacja, adres j.w.",2018-06-30,2019-06-29,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0077,,217/7999/DD/15,PHU SKRZYPEK Józef Skrzypek,"23-305 Chrzanów, Chrzanów Drugi 98","23-305 Chrzanów, Chrzanów I Baza GS nr działek: 380/2 i 382/3",2018-06-29,2019-06-28,,SGS Polska Sp. z o. o.,
expired,SGS/KZR/0081,,160/7999/DD/15,"Spółdzielcza Agencja Marketingowa ""INTER-ROL""","17-100 Bielsk Podlaski, ul. Kopernika 5","17-100 Bielsk Podlaski, ul. Kopernika 5; 17-100 Bielsk Podlaski, Krzywa 48",2018-06-29,2019-06-28,,SGS Polska Sp. z o. o.,
expired,SGS/KZR/0078,,147/7999/DD/15,AGROPLON Stanisław Gajór,"23-305 Chrzanów, Otrocz 56","jedna lokalizacja , adres j.w.",2018-06-29,2019-06-28,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage.",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0076,,205/7999/DD/15,P.P.H.U. K.M.K. Rucińska - Katarzyna Rucińska-Kikosicka,"62-650 Kłodawa, ul. Bierzwieńska 20","jedna lokalizacja, adres j.w.",2018-06-29,2019-06-28,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage.",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0080,,198/7999/DD/15,"Gospodarstwo Produkcyjno-Handlowe ""FARMER"" Wiesław Sapiło","22-400 Zamość, Lipsko 272","22-678 Ulhówek, Wasylów 1.",2018-06-29,2019-06-28,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage.",SGS Polska Sp. z o. o.,
expired,TNP KZR INiG/0172/4801/2018,,799/7999/DD/18,Mariusz Zuń,"23-213 Zakrzówek, Grabina 103","jedna lokalizacja , adres j.w.",2018-06-29,2019-06-28,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",TÜV NORD Polska Sp. z o. o.,Zawieszony od dnia 07.02.2019r. do 10.06.2019r.
expired,BVC/KZR/025/18,,651/7999/DD/17,Firma Handlowa HALEN JAWORSKI ADAM,"23-305 Chrzanów, Chrzanów Pierwszy 2","jedna lokalizacja, adres j.w.",2018-06-26,2019-06-25,,Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/026/18,,176/7999/DD/15,"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""AGRO-AROMAT""- BIS S.C.","98-332 Rząśnia, Stróża 70a","jedna lokalizacja, adres j.w.",2018-06-26,2019-06-25,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/024/18,,192/7999/DD/15,"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""FITOCHEM"" Mirosław i Zbigniew Kowalewscy Spółka Jawna","88-160 Janikowo, Trląg 14","88-160 Janikowo, Trląg 62",2018-06-26,2019-06-25,,Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/027/18,,465/7999/DD/16,AGRO-BIZNES Sp. J. SULARZ-RUDNICKI,"66-400 Gorzów Wielkopolski, ul. Myśliborska 56","jedna lokalizacja, adres j.w.",2018-06-25,2019-06-24,"First collection  point, no storage, but with a group auditing of farmers;",Bureau Veritas Polska Sp. z o. o.,<div>Zawieszony od 09.08.2018r. do 10.08.2018r.<br></div><div><br></div>
expired,TNP KZR INiG/0171/4766/2018,,231/7999/DD/15,AGROHOP SERVICE Sp. z o.o.,"48-316 Łambinowice, Okopy 11","jedna lokalizacja , adres j.w.",2018-06-24,2019-06-23,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass without storage.",TÜV NORD Polska Sp. z o. o.,
expired,SGS/KZR/0018,,650/7999/DD/17,Zakład Handlowy ROLZBYT Stanisław Gietka,"22-500 Hrubieszów, ul. Bartłomieja 20","22-500 Hrubieszów, Moroczyn; 22-530 Mircze, Kryłów Kolonia",2018-06-23,2019-06-22,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0212,,644/7999/DD/17,Firma Usługowo-Handlowa JADWIGA AMROZY,"09-210 Drobin, Psary 1/7","09-414 Brudzeń Duży, Janoszyce 18, działka 75; 09-210 Drobin, Psary, działka 16/8",2018-06-23,2019-06-22,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,KZR INiG-CU-859784,,800/7999/DD/18,SEVERE Sp. z o.o.,"60-366 Poznań, ul. Szamotulska 40/1A","jedna lokalizacja , adres j.w.",2018-06-22,2019-06-21,,Control Union Poland Sp. z o. o.,
expired,004796314495,,459/7999/DD/16,FLASHTUNE Kft.,"Árboc utca 6., 1133 Budapest, Hungary","jedna lokalizacja, adres j.w.",2018-06-22,2019-06-21,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",,Zawieszony w terminie od 30.11.2018r. do 03.12.2018r.
expired,BVC/KZR/021/18,,786/7999/DD/18,Usługi Handlowo-Transportowe Bogdan Jasina,22-500 Hrubieszów Metelin 50,"jedna lokalizacja, adres j.w.",2018-06-21,2019-06-20,"First collection  point, storage, incl. a group audit of farmers.",Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/022/18,,789/7999/DD/18,TACHO SERWIS Konrad Gagoś,"20-701 Lublin, ul. Nałęczowska 67A",jedna lokalizacja adres j.w,2018-06-21,2019-06-20,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",Bureau Veritas Polska Sp. z o. o.,
expired,KZR INiG CU-859526,,795/7999/DD/18,AGRO HANDEL Justyna Gradowska,"82-213 Miłoradz, Mątowy Wielkie 49","jedna lokalizacja , adres j.w.",2018-06-21,2019-06-20,,Control Union Poland Sp. z o. o.,
expired,SGS/KZR/0211,,653/7999/DD/17,"Przedsiębiorstwo Handlowe ""SOMIR"" Sp. z o. o.","87-880 Brześć Kujawski, Wieniec 72c","87-851 Boniewo, Osiecz Wielki; 87-610 Dobrzyń nad Wisłą, ul. Płocka 35",2018-06-19,2019-06-18,,SGS Polska Sp. z o. o.,
expired,SGS/KZR/0084,,208/7999/DD/15,"Grupa Producentów Trzody Chlewnej ""STOROL-TUCZ"" Sp. z o.o.","87-410 Kowalewo Pomorskie, ul. 1 Stycznia 16","jedna lokalizacja , adres j.w.",2018-06-19,2019-06-18,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,DEKRA-710615028/3,,153/7999/DD/15,Spółdzielcza Grupa Producentów Zbóż i Roślin Oleistych Ziarno w Ujeznej,"37-200 Przeworsk, Ujezna 46A","jedna lokalizacja , adres j.w.",2018-06-17,2019-06-16,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",DEKRA Certification Sp. z o. o.,Certyfikat zawieszony od dnia 09.05.2019r.
expired,DEKRA-710615023/3,,175/7999/DD/15,"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""POM"" Sp. z o.o.","37-300 Leżajsk, Wierzawice 798","37-300 Leżajsk, Wierzawice 694",2018-06-17,2019-06-16,,DEKRA Certification Sp. z o. o.,
expired,BVC/KZR/020/18,,190/7999/DD/15,TEAMAGRO Krystyna Kuczyńska,"22-400 Zamość, ul. Lwowska 57 A","21-080 Garbów, Przybysławice 242",2018-06-16,2019-06-15,"First collection  point, storage, incl. a group audit of farmers.",Bureau Veritas Polska Sp. z o. o.,
expired,DEKRA-710616011/2,,495/7999/DD/16,Zbożowa Grupa Producencka-Zrzeszenie Producentów Rolnych WAGA,"57-215 Srebrna Góra, ul. Stoszowice 36","jedna lokalizacja, adres j.w.",2018-06-15,2019-06-14,,DEKRA Certification Sp. z o. o.,
expired,BVC/KZR/023/18,,645/7999/DD/17,MAŁECKI Sp. z o.o.,"62-035 Kórnik, ul. Poznańska 96","62-035 Kórnik, Runowo nr 2",2018-06-14,2019-06-13,,Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/019/18,,793/7999/DD/18,FORSETI World Sp. z o.o.,"00-682 Warszawa, ul. Hoża 86/410","jedna lokalizacja, adres j.w.",2018-06-13,2019-06-12,,Bureau Veritas Polska Sp. z o. o.,
expired,TNP KZR INiG/0170/4791/2018,,798/7999/DD/18,Agrotrade Marcin Kulesza,"71-828 Szczecin,ul. Nad Odrą 39/11","jedna lokalizacja , adres j.w.",2018-06-11,2019-06-10,Trading of  biomass/ processed biomass without storage.,TÜV NORD Polska Sp. z o. o.,Certyfikat przekazano do KZR INiG w dniu 3.07.2018r.<br>
expired,RINA-KZR.INiG-1023520-2018,,202/7999/DD/15,Firma Frankiewicz Sp. z o.o.,"62-065 Grodzisk Wielkopolski, ul. Gorzelniana 4","67-124 Nowe Miasteczko, ul. Przemysłowa 5; 59-700 Bolesławiec, ul. Tysiąclecia 48; 62-045 Pniewy, ul. Spichrzowa 2; 74-500 Chojna, ul. Kolejowa 3; 59-900 Zgorzelec, ul. Francuska 36; 59-970 Zawidów, ul. Dworcowa 1; 62-065 Grodzisk Wielkopolski, ul. Gorzelniana 4; Ul. Kolejowa 32, 64-020 Czempiń",2018-06-10,2019-06-09,,,
expired,RINA-KZR.INiG-1023528-2018,,201/7999/DD/15,Firma Frankiewicz Jarosław Frankiewicz,"62-065 Grodzisk Wlkp., ul. Gorzelniana 4","jedna lokalizacja, adres j.w.",2018-06-10,2019-06-09,,,
expired,RINA-KZR.INiG-1022856-2018,,782/7999/DD/18,AGRI LINE Sp. z o.o. Sp. K.,"61-730Poznań, ul. Młyńska12/111","62-700 Turek, ul. Jedwabnicza 1",2018-06-10,2019-06-09,,,
expired,BVC/KZR/018/18,,220/7999/DD/15,Osadkowski-Cebulski Sp. z o.o.,"59-220 Legnica, ul. Nasienna 6","67-200 Głogów, ul. Rudnowska 78a; 59-500 Złotoryja, ul. Grunwaldzka 8; 59-730 Nowogrodziec, Godzieszów 166; 59-420 Bolków, Wolbromek 105",2018-06-08,2019-06-07,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage.; Trading of biomass/ processed biomass without storage.",Bureau Veritas Polska Sp. z o. o.,
expired,DEKRA-710618003,,790/7999/DD/18,Dolnośląskie Młyny S.A.,"55-340 Udanin, Ujazd Górny 22A",jedna lokalizacja adres j.w,2018-06-05,2019-06-04,,DEKRA Certification Sp. z o. o.,
expired,004796315004,,735/7999/DD/17,Sagitario sp. z o.o.,"60-536 Poznań, ul.Kościelna 12-14","jedna lokalizacja , adres j.w.",2018-06-05,2019-06-04,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",,Zawieszony od 09.08.2018r.
expired,KZR INiG-CU-859479,,794/7999/DD/18,MARIA WICHA SKŁAD OGÓLNOROLNY HURT-DETAL-TRANSPORT,"55-311 Kostomłoty,ul. Wrocławska 14","jedna lokalizacja , adres j.w.",2018-06-04,2019-06-03,,Control Union Poland Sp. z o. o.,
expired,NC.164.38.2018.20.KZR,,788/7999/DD/18,GP AGRO LIDER Spółka z ograniczoną odpowiedzialnością,59-225 Chojnów Budziwojów 4a,jedna lokalizacja adres j.w,2018-06-04,2019-06-03,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",Noble Cert Sp. z o. o.,
expired,BVC/KZR/017/18,,178/7999/DD/15,WIALAN Langer i Wiatr Spółka Jawna,"33-100 Tarnów, ul. Hodowlana 9","jedna lokalizacja , adres j.w.",2018-06-01,2019-05-31,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",Bureau Veritas Polska Sp. z o. o.,
expired,NC.137.22.2018.19.KZR,,656/7999/DD/17,SELLEXIM Sp. z o.o.,"31-016 Kraków, ul. Sławkowska 11/4","44-330 Jastrzębie Zdrój, ul. Armii Krajowej 51",2018-05-31,2019-05-30,Trading of biomass/processed biomass with  storage; Trading of biomass/processed biomass without storage,Noble Cert Sp. z o. o.,Zawieszony od 4.03.2019r<br>
expired,TNP KZR INiG/0169/4755/2018,,784/7999/DD/18,STREET RETAIL Sp. z o.o.,"41-190 Mikołów, ul. Żwirki i Wigury 6","41-190 Knurów, ul Przemysłowa 13",2018-05-25,2019-05-24,,TÜV NORD Polska Sp. z o. o.,Certyfikat przekazano do KZR INiG w dniu 26.07.2018
expired,DEKRA-710515018/3,,182/7999/DD/15,"Grupa Producentów Rolnych ""BATORY"" Sp. z o.o.","48-385 Otmuchów, Maciejowice 10 B","48-315 Jasienica Dolna, Jasienica Dolna nr 52",2018-05-22,2019-05-21,,DEKRA Certification Sp. z o. o.,
expired,SGS/KZR/0067,,189/7999/DD/15,Transport Ciężarowy i Handel Artykułami Przemysłowymi-Ireneusz Bodera,"56-200 Góra, ul. Świerkowa 4","56-215 Niechlów, Łękanów 82",2018-05-22,2019-05-21,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,SGS/KZR/0068,,187/7999/DD/15,"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""AGROPEST"" Sobótka Tadeusz, Chachuła Tadeusz, Rudnicki Lucjan Spółka Jawna.","23-450 Goraj, ul. Frampolska 20","22-335 Żółkiew, Żółkiew-Kolonia 103",2018-05-22,2019-05-21,,SGS Polska Sp. z o. o.,
expired,SGS/KZR/0267,,783/7999/DD/18,AB Chemicals Ltd.,"Simou Menandrou 8, Ria Court 8, 4th Flour, Flat/Office 402 Larnaca","00-367 Warszawa, ul. Kopernika 5/11",2018-05-21,2019-05-20,Trading  biofuel/fuel with biocomponents without storage.,SGS Polska Sp. z o. o.,
expired,RINA-KZR.INiG- 1023511-2018,,719/7999/DD/17,AGROMI Karol Janicki,"88-410 Gąsawa, Leszka Białego 6","88-430 Janowiec Wielkopolski, ul. Gnieźnieńska 18",2018-05-19,2019-05-18,,,
expired,SGS/KZR/0065,,152/7999/DD/15,Baza Obrotu Rolnego Gustaw Berbeć i Dariusz Berbeć Spółka Jawna,"23-155 Zakrzew, Tarnawka 178","23-155 Zakrzew, Tarnawka I 176; 23-465 Turobin, ul. Piłsudskiego 44",2018-05-18,2019-05-17,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,SGS/KZR/060,,145/7999/DD/15,"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""AGRO-BIT"" Sp. z o.o.","23-400 Biłogoraj,ul. Krzeszowska 68 I","23-465 Turobin, ul. Piłsudskiego 42",2018-05-12,2019-05-11,"First collection  point, storage, incl. a group audit of farmers; Trading of biomass/processed  biomass with storage",SGS Polska Sp. z o. o.,
expired,DEKRA-710517003/1,,640/7999/DD/17,Firma Handlowo-Usługowa WILKOŁAZIAK Jacek Serwinek,"23-212 Wilkołaz, Wilkołaz Trzeci 92","jedna lokalizacja, adres j.w.",2018-05-11,2019-05-10,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",DEKRA Certification Sp. z o. o.,
expired,TNP KZR INiG/0166/4763/2018,,780/7999/DD/18,Danhub Sp. z o.o.,"40-203 Katowice, Aleja Roździeńskiego 188C","jedna lokalizacja, adres j.w.",2018-05-11,2019-05-10,,TÜV NORD Polska Sp. z o. o.,
expired,SGS/KZR/0266,,787/7999/DD/18,P.H.P.U.AGRO-MAT Andrzej Tracz,"57-200 Ząbkowice Śląskie,Braszowice 4B","57-200 Ząbkowice Śląskie, Braszowice 4B;57-300 Kłodzko,Żelazno 44c; 58-210 Łagiewniki,Radzików 16; 58-130 Żarów,ul. Armii Krajowej 32; 58-210 Łagiewniki, ul. Nadrzeczna 24a; 56-100 Mojęcice, ul.Główna 5",2018-05-09,2019-05-08,,SGS Polska Sp. z o. o.,
expired,004796300021,,194/7999/DD/15,AKWAWIT S.A.,"51-501 Wrocław, ul. Monopolowa 4","jedna lokalizacja, adres j.w.",2018-04-30,2019-04-29,,,
expired,BVC/KZR/015/18,,163/7999/DD/15,Euroservice Zakłady Przemysłu Tłuszczowego w Surochowie Sp. z o.o.,"01-029 Warszawa, ul. Dzielna 72/90","37-500 Jarosław, Surochów 160a",2018-04-30,2019-04-29,,Bureau Veritas Polska Sp. z o. o.,
expired,BVC/KZR/016/18,,785/7999/DD/18,CORN TRANS Sp. z o. o. SP.K,"22-400 Zamość,ul.Partyzantów 57","jedna lokalizacja, adres j.w.",2018-04-27,2019-04-26,"First collection  point, no storage, but with a group auditing of farmers; Trading of biomass/  processed biomass without storage",Bureau Veritas Polska Sp. z o. o.,
expired,DEKRA-710417002/1,,630/7999/DD/17,Grupa Producencka GRAMINE Sp. z o.o.,55-114 Wisznia Mała; ul. Wrocławska 23D,"jedna lokalizacja, adres j.w.",2018-04-24,2019-04-23,,DEKRA Certification Sp. z o. o.,
expired,DEKRA-710415016/3,,139/7999/DD/15,ŚWIERKOT Sp. z o.o.,"43-245 Studzionka, ul. Powstańców Śląskich 113","jedna lokalizacja, adres j.w.",2018-04-21,2019-04-20,"First collection  point, storage incl.  group audit of  farmers; Trading of biomass/ processed biomass with storage.",DEKRA Certification Sp. z o. o.,
expired,KZR INIG CU-853134/1,,634/7999/DD/17,Przedsiębiorstwo Zbożowo-Handlowe STANISŁAW MALINOWSKI,"27-500 Opatów, ul. Sempołowskiej 6A","jedna lokalizacja, adres j.w.",2018-04-20,2019-04-19,,Control Union Poland Sp. z o. o.,
